Open,High,Low,Close,Adj Close,Volume,Date
47.66,47.669998,47.27,47.279999,37.813526,3980100.0,2017-07-10
47.360001,47.419998,47.09,47.279999,37.813526,3380700.0,2017-07-11
47.549999,47.66,47.470001,47.509998,37.997475,3439700.0,2017-07-12
47.619999,47.650002,47.099998,47.119999,37.68557,3334900.0,2017-07-13
47.419998,47.560001,47.220001,47.259998,37.797531,3453800.0,2017-07-14
47.25,47.310001,46.91,47.040001,37.621582,5191000.0,2017-07-17
47.099998,47.169998,46.869999,47.119999,37.68557,4916700.0,2017-07-18
47.200001,47.299999,47.080002,47.23,37.773537,3519900.0,2017-07-19
47.310001,47.43,47.189999,47.32,37.84552,3373800.0,2017-07-20
47.27,47.880001,47.200001,47.880001,38.293396,4117200.0,2017-07-21
47.860001,47.880001,47.240002,47.25,37.789536,4513300.0,2017-07-24
47.290001,47.32,46.759998,46.779999,37.413639,4010400.0,2017-07-25
46.779999,47.400002,46.709999,47.400002,37.909512,4153200.0,2017-07-26
47.189999,47.82,47.049999,47.82,38.245407,4629100.0,2017-07-27
47.810001,47.970001,47.259998,47.509998,37.997475,4263400.0,2017-07-28
47.509998,48.0,47.330002,47.93,38.333393,5973100.0,2017-07-31
48.029999,49.060001,48.009998,48.529999,38.813255,8875900.0,2017-08-01
48.509998,50.080002,47.91,49.779999,39.812973,9067300.0,2017-08-02
49.48,49.700001,49.18,49.360001,39.477066,6066700.0,2017-08-03
49.099998,49.240002,48.540001,48.790001,39.021194,5375300.0,2017-08-04
48.779999,49.040001,48.689999,49.0,39.189144,4051000.0,2017-08-07
48.91,49.200001,48.779999,49.119999,39.285118,5256800.0,2017-08-08
49.200001,49.220001,48.779999,48.849998,39.069183,5181900.0,2017-08-09
48.810001,48.959999,48.57,48.810001,39.037189,3319000.0,2017-08-10
48.810001,48.860001,48.259998,48.419998,38.725273,3227000.0,2017-08-11
48.419998,48.650002,48.32,48.639999,38.90123,3773300.0,2017-08-14
48.529999,48.959999,48.5,48.959999,39.157162,2917400.0,2017-08-15
48.880001,49.150002,48.860001,48.990002,39.181145,3033300.0,2017-08-16
48.419998,48.450001,47.900002,47.919998,38.784561,3346400.0,2017-08-17
47.84,48.490002,47.689999,48.299999,39.092121,4853000.0,2017-08-18
48.34,48.43,48.07,48.290001,39.084026,4699300.0,2017-08-21
48.200001,48.220001,47.779999,47.950001,38.808846,4134600.0,2017-08-22
47.990002,48.080002,47.849998,48.040001,38.881687,3224200.0,2017-08-23
48.029999,48.139999,47.880001,48.02,38.865498,2877800.0,2017-08-24
48.200001,48.509998,47.98,48.310001,39.10022,3792600.0,2017-08-25
48.43,48.490002,48.099998,48.349998,39.132587,2549300.0,2017-08-28
48.41,48.48,48.110001,48.18,38.994991,2334300.0,2017-08-29
48.150002,48.240002,47.950001,48.209999,39.019283,2460800.0,2017-08-30
48.349998,48.5,48.209999,48.259998,39.059742,4325500.0,2017-08-31
48.32,48.32,47.880001,48.259998,39.059742,3112800.0,2017-09-01
48.310001,49.189999,48.209999,49.16,39.78817,6725300.0,2017-09-05
49.349998,49.459999,49.080002,49.279999,39.885292,7368000.0,2017-09-06
49.299999,50.0,49.099998,49.950001,40.42757,7074800.0,2017-09-07
49.73,50.27,49.599998,50.200001,40.629906,5696200.0,2017-09-08
50.049999,50.639999,49.959999,50.610001,40.96175,5297700.0,2017-09-11
50.490002,50.580002,49.259998,49.560001,40.111916,5912600.0,2017-09-12
49.52,49.560001,49.16,49.419998,39.998608,4398500.0,2017-09-13
49.650002,50.490002,49.439999,50.400002,40.791782,6166900.0,2017-09-14
50.599998,50.799999,50.32,50.639999,40.986027,7244800.0,2017-09-15
50.700001,50.720001,49.73,50.07,40.524689,3859900.0,2017-09-18
50.07,50.099998,49.68,49.869999,40.362816,5110100.0,2017-09-19
50.02,50.099998,49.240002,49.450001,40.022881,4721000.0,2017-09-20
49.490002,49.639999,49.240002,49.27,39.877193,3040000.0,2017-09-21
49.360001,49.41,48.759998,48.82,39.512981,4155500.0,2017-09-22
48.799999,49.16,48.779999,49.029999,39.682961,4518300.0,2017-09-25
49.0,49.029999,48.66,48.790001,39.488705,3976300.0,2017-09-26
48.529999,48.77,48.290001,48.52,39.270172,6676300.0,2017-09-27
48.419998,48.959999,48.369999,48.939999,39.610111,5880800.0,2017-09-28
49.029999,49.43,48.57,49.139999,39.77198,7244900.0,2017-09-29
49.169998,49.439999,48.950001,49.139999,39.77198,4478500.0,2017-10-02
48.970001,48.98,48.619999,48.790001,39.488705,3546000.0,2017-10-03
48.740002,49.139999,48.700001,49.099998,39.739609,4321500.0,2017-10-04
49.139999,49.470001,48.939999,49.360001,39.950039,4040700.0,2017-10-05
49.18,49.610001,49.02,49.59,40.136196,3208900.0,2017-10-06
49.57,49.709999,49.509998,49.650002,40.184753,2955500.0,2017-10-09
49.740002,50.259998,49.639999,50.240002,40.662277,4139000.0,2017-10-10
50.09,50.759998,50.09,50.48,40.856529,4431800.0,2017-10-11
50.48,50.849998,50.389999,50.740002,41.066959,3420200.0,2017-10-12
50.849998,51.139999,50.75,50.939999,41.228832,4632200.0,2017-10-13
50.84,51.279999,50.810001,51.139999,41.390701,4365000.0,2017-10-16
51.07,51.220001,50.73,51.139999,41.390701,3691300.0,2017-10-17
51.029999,51.27,50.869999,51.27,41.495918,2699600.0,2017-10-18
51.299999,52.029999,51.279999,52.0,42.086761,4804600.0,2017-10-19
51.900002,52.34,51.799999,52.209999,42.256725,4122800.0,2017-10-20
52.139999,52.279999,51.959999,52.200001,42.248627,3000000.0,2017-10-23
52.099998,52.41,51.900002,52.369999,42.386215,4889300.0,2017-10-24
52.18,52.330002,51.689999,52.209999,42.256725,4600000.0,2017-10-25
52.349998,52.59,52.009998,52.060001,42.135319,3501800.0,2017-10-26
51.98,52.299999,51.82,52.09,42.159595,3179000.0,2017-10-27
52.040001,52.169998,51.830002,52.09,42.159595,3346000.0,2017-10-30
52.02,52.279999,51.880001,52.200001,42.248627,4721100.0,2017-10-31
52.400002,52.400002,51.759998,52.080002,42.151508,3957600.0,2017-11-01
52.380001,53.27,52.200001,53.25,43.09845,6568500.0,2017-11-02
53.09,53.509998,52.419998,52.439999,42.442875,4841800.0,2017-11-03
52.34,52.349998,51.560001,51.650002,41.803474,5631700.0,2017-11-06
51.720001,51.990002,51.310001,51.720001,41.860138,5454100.0,2017-11-07
51.740002,52.0,51.240002,51.77,41.900593,5425000.0,2017-11-08
51.75,52.02,51.560001,52.009998,42.094841,3633300.0,2017-11-09
51.73,51.73,51.32,51.360001,41.568768,3501800.0,2017-11-10
51.450001,51.990002,51.400002,51.82,41.941071,2780200.0,2017-11-13
51.709999,52.34,51.650002,52.310001,42.337658,3890000.0,2017-11-14
52.34,52.650002,51.849998,51.919998,42.022007,3589400.0,2017-11-15
51.950001,52.029999,51.580002,51.939999,42.038193,4356100.0,2017-11-16
51.369999,51.630001,50.950001,50.970001,41.718983,5389200.0,2017-11-17
51.049999,51.32,50.970001,51.18,41.890869,2950600.0,2017-11-20
51.259998,51.490002,51.18,51.299999,41.989079,2592000.0,2017-11-21
51.360001,51.439999,51.119999,51.360001,42.0382,2643000.0,2017-11-22
51.400002,51.66,51.360001,51.389999,42.062748,1155800.0,2017-11-24
51.41,51.66,51.23,51.560001,42.201893,3981300.0,2017-11-27
51.599998,51.669998,51.189999,51.490002,42.1446,4185900.0,2017-11-28
51.279999,51.369999,50.799999,51.09,41.817207,5099200.0,2017-11-29
51.209999,51.5,51.07,51.200001,41.907238,5499800.0,2017-11-30
51.450001,51.540001,50.84,51.110001,41.833565,4709900.0,2017-12-01
51.369999,51.459999,50.23,50.330002,41.195141,5505000.0,2017-12-04
50.220001,50.5,49.700001,50.360001,41.219696,5578200.0,2017-12-05
50.459999,50.950001,50.419998,50.889999,41.653503,4041000.0,2017-12-06
51.150002,51.34,50.450001,51.330002,42.013645,6637900.0,2017-12-07
51.220001,51.43,50.93,51.060001,41.792645,4791400.0,2017-12-08
51.259998,51.75,50.93,51.68,42.30011,5095400.0,2017-12-11
51.560001,51.880001,51.169998,51.189999,41.899048,4031900.0,2017-12-12
51.349998,51.93,51.27,51.68,42.30011,5115800.0,2017-12-13
51.529999,51.700001,51.029999,51.52,42.169159,4534800.0,2017-12-14
51.91,52.0,51.220001,51.310001,41.997272,9391300.0,2017-12-15
51.259998,51.490002,50.470001,50.549999,41.375214,5331800.0,2017-12-18
50.540001,50.599998,49.779999,49.810001,40.769524,7315000.0,2017-12-19
49.799999,50.049999,49.630001,49.939999,40.875927,7125700.0,2017-12-20
49.759998,50.299999,49.419998,49.490002,40.507591,10331200.0,2017-12-21
49.529999,49.540001,48.48,48.5,39.697281,7877200.0,2017-12-22
48.509998,48.75,48.02,48.049999,39.32896,3961500.0,2017-12-26
48.049999,48.27,47.919998,48.049999,39.32896,4185700.0,2017-12-27
48.09,48.439999,48.080002,48.279999,39.517212,2994500.0,2017-12-28
48.349998,48.470001,48.009998,48.09,39.361702,3632900.0,2017-12-29
48.009998,48.07,46.959999,47.169998,38.608673,7278800.0,2018-01-02
47.049999,47.369999,46.84,46.900002,38.387676,6292800.0,2018-01-03
46.889999,47.09,46.580002,46.700001,38.223984,5231500.0,2018-01-04
46.790001,46.950001,46.439999,46.779999,38.289463,6120500.0,2018-01-05
46.900002,47.23,46.73,47.200001,38.633236,7945500.0,2018-01-08
47.200001,47.25,46.580002,46.610001,38.150307,5694500.0,2018-01-09
46.459999,46.509998,45.810001,45.959999,37.618294,7197000.0,2018-01-10
45.650002,45.84,45.080002,45.25,37.037159,6867800.0,2018-01-11
45.080002,45.369999,44.439999,44.84,36.701565,8591200.0,2018-01-12
44.939999,45.150002,44.310001,44.66,36.554245,9767000.0,2018-01-16
44.619999,45.279999,44.560001,45.049999,36.873451,10598400.0,2018-01-17
44.970001,45.139999,44.259998,44.900002,36.750679,9885100.0,2018-01-18
44.990002,45.07,44.41,44.439999,36.374168,8808600.0,2018-01-19
44.610001,44.720001,43.970001,44.040001,36.046772,9649500.0,2018-01-22
43.669998,44.75,43.16,44.470001,36.398724,10273700.0,2018-01-23
44.439999,44.59,44.080002,44.080002,36.079514,8133000.0,2018-01-24
44.080002,44.689999,44.029999,44.619999,36.5215,6763800.0,2018-01-25
44.650002,44.84,43.98,44.310001,36.267761,8851900.0,2018-01-26
44.169998,44.209999,43.849998,43.990002,36.00584,5900400.0,2018-01-29
43.98,44.919998,43.98,44.799999,36.668827,8254700.0,2018-01-30
44.75,45.150002,44.509998,45.110001,36.922569,9355200.0,2018-01-31
45.110001,45.299999,44.220001,44.380001,36.325069,9120700.0,2018-02-01
44.200001,44.529999,44.02,44.169998,36.153172,7211600.0,2018-02-02
44.23,44.720001,43.52,43.720001,35.784855,9907400.0,2018-02-05
43.34,43.880001,42.630001,43.490002,35.5966,14707700.0,2018-02-06
43.389999,43.93,43.18,43.34,35.473808,10125300.0,2018-02-07
43.200001,44.049999,43.029999,43.400002,35.52293,9475700.0,2018-02-08
43.380001,44.650002,43.299999,44.330002,36.284134,11018600.0,2018-02-09
44.330002,44.869999,43.970001,44.68,36.570614,7209700.0,2018-02-12
44.580002,44.84,44.099998,44.619999,36.5215,6832400.0,2018-02-13
44.349998,44.43,43.560001,43.580002,35.670258,8010300.0,2018-02-14
43.849998,44.57,43.73,44.560001,36.472389,8512300.0,2018-02-15
43.98,44.060001,43.509998,43.93,36.430927,7861100.0,2018-02-16
43.740002,43.919998,43.189999,43.470001,36.049446,8368500.0,2018-02-20
43.580002,43.849998,42.91,42.919998,35.593342,8576300.0,2018-02-21
42.919998,43.43,42.380001,43.02,35.676266,7088800.0,2018-02-22
43.02,44.220001,42.990002,44.07,36.547024,5648000.0,2018-02-23
44.290001,44.5,43.860001,44.029999,36.513855,6777700.0,2018-02-26
44.009998,44.32,43.400002,43.400002,35.991405,6709500.0,2018-02-27
43.439999,43.540001,42.93,43.060001,35.709442,7518600.0,2018-02-28
43.080002,44.220001,43.080002,43.98,36.472389,9698300.0,2018-03-01
43.98,44.669998,43.580002,44.200001,36.654835,8117400.0,2018-03-02
44.119999,45.099998,44.040001,44.84,37.185581,10168200.0,2018-03-05
44.900002,44.900002,44.02,44.099998,36.571903,6080600.0,2018-03-06
44.07,44.240002,43.470001,43.669998,36.215313,6400400.0,2018-03-07
43.700001,43.939999,43.349998,43.41,35.999695,6059700.0,2018-03-08
43.439999,43.759998,43.310001,43.759998,36.289951,5335400.0,2018-03-09
43.619999,43.889999,43.490002,43.82,36.339706,5337300.0,2018-03-12
43.860001,44.080002,43.470001,43.59,36.148964,6201500.0,2018-03-13
43.68,44.240002,43.66,44.049999,36.530437,4019400.0,2018-03-14
44.0,44.48,43.799999,43.93,36.430927,4937200.0,2018-03-15
43.919998,44.290001,43.84,44.189999,36.646538,9154500.0,2018-03-16
44.200001,44.630001,43.939999,44.169998,36.629955,6060400.0,2018-03-19
44.189999,44.389999,43.709999,43.849998,36.364586,4360100.0,2018-03-20
43.900002,44.459999,43.790001,43.900002,36.406044,4510100.0,2018-03-21
43.900002,44.619999,43.799999,43.810001,36.331417,9938000.0,2018-03-22
43.93,43.990002,43.02,43.110001,35.750908,5458100.0,2018-03-23
43.189999,43.91,43.07,43.82,36.339706,6647700.0,2018-03-26
43.82,44.880001,43.68,44.529999,36.928505,6241700.0,2018-03-27
44.619999,44.98,44.400002,44.639999,37.01973,4792500.0,2018-03-28
44.75,45.049999,44.560001,44.66,37.036308,4507100.0,2018-03-29
44.73,44.950001,43.900002,44.209999,36.663124,4895200.0,2018-04-02
44.23,44.43,44.029999,44.169998,36.629955,4563000.0,2018-04-03
44.200001,44.860001,43.970001,44.790001,37.144115,5422400.0,2018-04-04
44.799999,45.16,44.110001,45.009998,37.326569,4187400.0,2018-04-05
45.040001,45.240002,44.669998,44.790001,37.144115,4113500.0,2018-04-06
