Open,High,Low,Close,Adj Close,Volume,Date
75.849998,75.980003,75.5,75.599998,61.571392,3585400.0,2017-07-10
75.599998,76.07,75.400002,76.029999,61.921604,2651000.0,2017-07-11
76.739998,77.0,76.5,76.580002,62.369541,2345700.0,2017-07-12
76.470001,76.510002,76.07,76.110001,61.986759,1561600.0,2017-07-13
76.589996,76.900002,76.5,76.550003,62.345097,1729900.0,2017-07-14
76.550003,76.690002,76.349998,76.620003,62.402122,1314700.0,2017-07-17
76.75,77.080002,76.5,76.860001,62.597595,1568700.0,2017-07-18
76.919998,77.019997,76.739998,76.980003,62.695316,1407300.0,2017-07-19
77.25,77.25,76.669998,76.949997,62.670879,2211900.0,2017-07-20
76.860001,77.57,76.75,77.57,63.17585,2312200.0,2017-07-21
77.559998,77.559998,76.629997,76.769997,62.524288,1827800.0,2017-07-24
76.849998,77.029999,76.400002,76.790001,62.540569,1783100.0,2017-07-25
76.699997,77.099998,76.599998,77.050003,62.752327,1395400.0,2017-07-26
76.860001,77.230003,76.779999,77.120003,62.809334,1553300.0,2017-07-27
77.129997,77.309998,76.769997,76.989998,62.703465,1232800.0,2017-07-28
77.0,77.339996,76.720001,77.18,62.8582,1936600.0,2017-07-31
77.269997,77.5,77.059998,77.300003,62.955948,1967700.0,2017-08-01
77.150002,77.870003,76.559998,77.860001,63.412022,1674600.0,2017-08-02
77.690002,78.470001,77.620003,78.400002,63.851814,2583700.0,2017-08-03
78.080002,78.330002,77.410004,78.080002,63.591194,2025900.0,2017-08-04
78.010002,78.220001,77.779999,77.919998,63.460865,1629400.0,2017-08-07
77.75,78.019997,77.610001,77.959999,63.493473,1266800.0,2017-08-08
78.32,78.32,77.699997,77.839996,63.395718,1596500.0,2017-08-09
77.739998,78.019997,77.470001,77.82,63.37944,1581500.0,2017-08-10
77.949997,77.949997,77.050003,77.389999,63.029232,1462500.0,2017-08-11
77.489998,77.860001,77.419998,77.68,63.265427,1534100.0,2017-08-14
77.440002,78.059998,77.400002,77.900002,63.444599,3282800.0,2017-08-15
77.919998,78.339996,77.760002,78.239998,63.721493,3045700.0,2017-08-16
78.120003,78.650002,78.019997,78.120003,63.623779,1740600.0,2017-08-17
78.010002,78.870003,77.870003,78.690002,64.088005,2303000.0,2017-08-18
78.809998,78.910004,78.440002,78.739998,64.128731,1325300.0,2017-08-21
78.739998,78.980003,78.529999,78.970001,64.316048,1420900.0,2017-08-22
78.959999,79.269997,78.550003,79.220001,64.519653,1588800.0,2017-08-23
79.220001,79.629997,79.059998,79.449997,64.706978,2056000.0,2017-08-24
79.68,80.5,79.459999,80.080002,65.220078,2475900.0,2017-08-25
80.220001,80.339996,79.809998,80.139999,65.268929,1700900.0,2017-08-28
80.199997,80.669998,80.169998,80.239998,65.350372,2065000.0,2017-08-29
