Open,High,Low,Close,Adj Close,Volume,Date
73.489998,74.279999,73.169998,74.019997,61.66077,680700.0,2017-07-10
73.919998,74.0,72.75,73.589996,61.302574,813100.0,2017-07-11
74.080002,75.269997,73.690002,73.760002,61.44421,725400.0,2017-07-12
73.989998,74.419998,73.510002,73.809998,61.485863,641200.0,2017-07-13
74.230003,74.440002,73.449997,73.550003,61.269279,693500.0,2017-07-14
73.43,73.580002,72.68,73.129997,60.919403,1163500.0,2017-07-17
73.019997,73.239998,72.540001,72.949997,60.769455,645000.0,2017-07-18
72.989998,73.239998,72.709999,73.089996,60.886089,488800.0,2017-07-19
73.370003,73.370003,71.879997,72.449997,60.352924,701200.0,2017-07-20
72.010002,73.059998,71.290001,72.480003,60.377918,669800.0,2017-07-21
72.480003,72.690002,71.989998,72.339996,60.261303,856000.0,2017-07-24
73.110001,74.75,73.0,73.540001,61.260933,1537600.0,2017-07-25
75.5,77.360001,74.040001,76.459999,63.693375,1399200.0,2017-07-26
76.989998,76.989998,72.879997,73.169998,60.952736,1064200.0,2017-07-27
73.059998,73.410004,72.190002,72.709999,60.569511,695500.0,2017-07-28
73.010002,73.099998,72.349998,72.760002,60.611179,713700.0,2017-07-31
73.089996,73.089996,70.470001,70.790001,58.970104,1631200.0,2017-08-01
70.540001,71.620003,70.239998,71.260002,59.361633,1117100.0,2017-08-02
71.269997,71.900002,71.150002,71.769997,59.786472,522900.0,2017-08-03
72.0,72.889999,71.709999,72.620003,60.494564,1692200.0,2017-08-04
72.769997,73.510002,72.379997,73.32,61.077667,486500.0,2017-08-07
73.120003,73.989998,72.559998,72.610001,60.486221,468900.0,2017-08-08
72.25,72.739998,71.82,72.720001,60.57785,381500.0,2017-08-09
72.410004,72.75,71.419998,71.480003,59.544914,629700.0,2017-08-10
71.080002,73.190002,71.050003,72.839996,60.677795,550900.0,2017-08-11
73.410004,74.519997,73.239998,74.040001,61.67746,379600.0,2017-08-14
74.07,74.419998,73.610001,74.059998,61.694099,483200.0,2017-08-15
74.419998,74.860001,73.690002,73.790001,61.4692,564600.0,2017-08-16
73.169998,73.669998,72.239998,72.300003,60.605797,423900.0,2017-08-17
72.169998,72.779999,71.779999,71.940002,60.304031,421400.0,2017-08-18
71.910004,72.349998,71.739998,71.970001,60.329178,697000.0,2017-08-21
72.449997,73.360001,72.220001,73.269997,61.4189,406800.0,2017-08-22
72.809998,73.540001,72.599998,73.279999,61.42728,327400.0,2017-08-23
73.589996,73.779999,72.800003,73.019997,61.209343,353200.0,2017-08-24
73.449997,74.940002,73.18,74.300003,62.282307,425900.0,2017-08-25
74.629997,75.489998,74.540001,75.25,63.07864,386400.0,2017-08-28
74.760002,77.620003,74.760002,77.389999,64.872513,735200.0,2017-08-29
77.389999,78.919998,77.220001,78.540001,65.836494,827900.0,2017-08-30
78.629997,78.910004,77.059998,77.599998,65.048538,791200.0,2017-08-31
78.220001,78.699997,77.620003,78.209999,65.559875,654600.0,2017-09-01
78.209999,78.709999,77.580002,78.540001,65.836494,577100.0,2017-09-05
78.739998,79.18,78.010002,78.400002,65.719147,1367400.0,2017-09-06
78.519997,79.129997,78.400002,79.0,66.222099,531100.0,2017-09-07
78.900002,79.25,78.550003,79.099998,66.305923,600700.0,2017-09-08
79.529999,79.529999,78.519997,79.099998,66.305923,457400.0,2017-09-11
79.309998,79.800003,78.919998,79.720001,66.82563,377700.0,2017-09-12
79.650002,79.650002,78.419998,78.639999,65.920326,495000.0,2017-09-13
80.199997,81.190002,79.360001,79.489998,66.632843,861700.0,2017-09-14
79.449997,79.730003,78.800003,79.459999,66.607704,581400.0,2017-09-15
79.800003,80.43,79.699997,79.82,66.909477,670000.0,2017-09-18
79.989998,80.120003,79.290001,79.830002,66.917847,410100.0,2017-09-19
79.900002,81.18,79.849998,81.07,67.957291,541300.0,2017-09-20
81.139999,81.970001,80.82,81.75,68.527306,423400.0,2017-09-21
81.760002,82.650002,81.57,82.57,69.214676,335700.0,2017-09-22
82.339996,82.769997,82.089996,82.5,69.155998,310500.0,2017-09-25
82.489998,83.889999,82.489998,83.279999,69.809837,414100.0,2017-09-26
83.75,84.239998,83.209999,84.029999,70.43853,342800.0,2017-09-27
83.93,84.190002,83.470001,84.010002,70.421753,302200.0,2017-09-28
84.32,84.989998,84.029999,84.550003,70.874413,393200.0,2017-09-29
85.0,85.5,83.959999,84.889999,71.159409,602200.0,2017-10-02
84.980003,85.32,84.449997,84.849998,71.125893,398700.0,2017-10-03
84.669998,84.760002,82.959999,82.989998,69.566734,844900.0,2017-10-04
82.940002,83.68,82.650002,83.349998,69.868515,466500.0,2017-10-05
83.190002,83.93,83.129997,83.370003,69.885262,393400.0,2017-10-06
83.459999,83.910004,82.690002,83.25,69.784691,233000.0,2017-10-09
83.889999,84.050003,83.43,83.790001,70.237343,330500.0,2017-10-10
83.980003,84.269997,83.269997,83.419998,69.927177,342700.0,2017-10-11
83.129997,84.18,82.900002,83.860001,70.296021,366800.0,2017-10-12
84.5,84.559998,80.82,81.029999,67.923752,736400.0,2017-10-13
81.209999,81.57,78.660004,79.610001,66.733437,730600.0,2017-10-16
79.449997,80.029999,78.68,79.800003,66.892693,806300.0,2017-10-17
80.260002,81.800003,80.099998,81.660004,68.451866,787800.0,2017-10-18
81.040001,82.870003,80.57,82.769997,69.382317,799600.0,2017-10-19
83.18,83.889999,82.650002,83.650002,70.119995,615600.0,2017-10-20
83.550003,83.720001,82.349998,82.940002,69.524818,857400.0,2017-10-23
84.07,84.75,81.010002,81.900002,68.653046,1415300.0,2017-10-24
82.230003,83.379997,81.230003,81.5,68.317749,787700.0,2017-10-25
81.809998,83.43,81.809998,83.129997,69.684082,633500.0,2017-10-26
83.199997,84.75,82.699997,84.269997,70.639694,839600.0,2017-10-27
83.839996,83.940002,81.800003,82.139999,68.854218,662600.0,2017-10-30
81.970001,82.18,81.050003,81.080002,67.96566,1126000.0,2017-10-31
81.809998,82.419998,81.519997,81.730003,68.510536,736400.0,2017-11-01
81.779999,82.949997,81.279999,82.889999,69.482918,742900.0,2017-11-02
83.0,83.300003,81.940002,82.339996,69.021858,435500.0,2017-11-03
82.32,82.699997,81.739998,82.599998,69.239815,431800.0,2017-11-06
82.389999,82.610001,80.730003,80.830002,67.756104,649300.0,2017-11-07
80.519997,80.639999,79.720001,80.209999,67.236389,737400.0,2017-11-08
79.809998,80.129997,78.769997,78.910004,66.146652,659600.0,2017-11-09
78.330002,79.110001,78.279999,78.919998,66.155045,386600.0,2017-11-10
78.540001,79.650002,78.480003,79.349998,66.515511,603100.0,2017-11-13
79.309998,79.800003,79.150002,79.300003,66.473587,574700.0,2017-11-14
79.010002,79.050003,77.879997,77.970001,65.358696,326100.0,2017-11-15
78.010002,80.459999,77.540001,80.269997,67.286682,921300.0,2017-11-16
79.32,79.32,76.110001,76.349998,64.369606,1066600.0,2017-11-17
76.400002,77.120003,76.169998,76.639999,64.614105,570500.0,2017-11-20
77.059998,77.650002,76.580002,77.57,65.39817,439400.0,2017-11-21
77.639999,78.040001,77.370003,77.529999,65.364441,343700.0,2017-11-22
77.800003,77.970001,77.209999,77.300003,65.170547,190500.0,2017-11-24
77.279999,77.720001,76.910004,77.360001,65.221138,582100.0,2017-11-27
77.410004,79.82,77.279999,79.699997,67.193939,522100.0,2017-11-28
79.800003,81.199997,79.300003,81.07,68.348969,462800.0,2017-11-29
81.519997,82.779999,81.059998,82.480003,69.537727,665300.0,2017-11-30
82.269997,82.370003,79.32,82.349998,69.428123,647500.0,2017-12-01
82.75,83.669998,81.459999,81.510002,68.719925,967500.0,2017-12-04
81.57,81.889999,80.339996,80.419998,67.80098,620200.0,2017-12-05
80.519997,81.220001,80.230003,80.480003,67.851555,363100.0,2017-12-06
80.779999,82.419998,80.480003,82.059998,69.183617,486600.0,2017-12-07
82.599998,82.970001,82.080002,82.480003,69.537727,348400.0,2017-12-08
82.510002,82.669998,81.470001,81.730003,68.905411,614800.0,2017-12-11
82.080002,82.25,81.470001,81.760002,68.930695,437500.0,2017-12-12
81.43,82.839996,81.43,82.019997,69.14991,601500.0,2017-12-13
82.580002,82.580002,80.870003,81.07,68.348969,517700.0,2017-12-14
81.209999,82.43,81.07,81.559998,68.762077,699500.0,2017-12-15
