Open,High,Low,Close,Adj Close,Volume,Date
55.490002,55.75,54.970001,55.009998,53.908115,479200.0,2017-07-10
55.0,55.299999,54.639999,55.139999,54.035519,472700.0,2017-07-11
55.48,55.799999,55.049999,55.07,53.966919,281100.0,2017-07-12
55.310001,55.529999,54.98,55.09,53.986515,338300.0,2017-07-13
55.07,55.27,54.759998,54.970001,53.868919,269300.0,2017-07-14
54.959999,55.709999,54.82,55.25,54.143307,748400.0,2017-07-17
55.189999,56.27,55.189999,56.150002,55.025288,1223800.0,2017-07-18
56.07,56.259998,55.25,56.23,55.103676,1636800.0,2017-07-19
56.220001,56.529999,55.060001,55.389999,54.280506,600500.0,2017-07-20
55.07,55.529999,55.02,55.209999,54.104111,568000.0,2017-07-21
55.310001,55.349998,54.82,54.849998,53.751324,458700.0,2017-07-24
55.049999,55.639999,55.049999,55.240002,54.133514,302800.0,2017-07-25
55.299999,55.869999,54.380001,54.619999,53.525928,776400.0,2017-07-26
54.669998,55.310001,54.599998,55.18,54.074715,351000.0,2017-07-27
54.970001,55.759998,54.860001,55.43,54.319702,987300.0,2017-07-28
55.540001,56.029999,55.470001,55.57,54.456902,666700.0,2017-07-31
55.740002,56.43,55.470001,56.18,55.054684,607700.0,2017-08-01
56.220001,56.23,54.669998,55.75,54.633297,692500.0,2017-08-02
56.849998,60.66,56.099998,59.970001,58.768768,2132100.0,2017-08-03
60.389999,61.07,59.650002,60.349998,59.141155,888700.0,2017-08-04
60.799999,60.849998,60.34,60.580002,59.36655,681800.0,2017-08-07
60.439999,60.68,58.610001,58.939999,57.759396,1090000.0,2017-08-08
57.169998,57.900002,56.77,57.299999,56.152252,5237000.0,2017-08-09
57.169998,57.599998,56.450001,56.52,55.387875,1288100.0,2017-08-10
56.380001,57.040001,56.049999,56.5,55.368275,2461200.0,2017-08-11
57.049999,57.41,56.82,57.07,55.926849,2095900.0,2017-08-14
57.5,57.740002,56.900002,56.900002,55.760258,1055200.0,2017-08-15
57.040001,57.369999,56.529999,56.689999,55.554462,1209100.0,2017-08-16
56.290001,56.799999,55.799999,55.959999,54.839088,1348300.0,2017-08-17
