Open,High,Low,Close,Adj Close,Volume,Date
27.915407,28.006042,27.809668,27.817221,18.681435,30154365.0,2017-07-10
27.817221,27.839878,27.598186,27.643505,18.56477,28583174.0,2017-07-11
27.756798,27.87009,27.651056,27.817221,18.681435,23151861.0,2017-07-12
27.598186,27.643505,27.333838,27.348944,18.366949,40024652.0,2017-07-13
27.364048,27.477341,27.318731,27.416918,18.4126,31195294.0,2017-07-14
27.432024,27.53021,27.379154,27.484894,18.458252,27203963.0,2017-07-17
27.515106,27.515106,27.092146,27.182779,18.25536,38589172.0,2017-07-18
27.212992,27.288521,27.046827,27.288521,18.326376,34796441.0,2017-07-19
27.439577,27.734138,27.311178,27.583082,18.524197,42225670.0,2017-07-20
27.507553,27.651056,27.386707,27.575529,18.519121,26679659.0,2017-07-21
27.575529,27.60574,27.326284,27.364048,18.377096,29662234.0,2017-07-24
27.409367,27.567976,27.288521,27.356495,18.372025,38987828.0,2017-07-25
27.356495,28.776436,27.356495,28.723564,19.290119,95899703.0,2017-07-26
28.851965,29.833838,28.851965,29.765862,19.990103,82070788.0,2017-07-27
29.645016,29.962236,29.327795,29.456194,19.782133,47681080.0,2017-07-28
29.433535,29.55438,29.244713,29.456194,19.782133,37709241.0,2017-07-31
29.645016,29.660122,29.23716,29.365559,19.721264,38891838.0,2017-08-01
29.441088,29.448641,28.731117,28.904835,19.411854,45824302.0,2017-08-02
28.874622,29.07855,28.814199,28.912388,19.416929,24960313.0,2017-08-03
29.033234,29.093657,28.731117,29.025681,19.49301,21603708.0,2017-08-04
29.033234,29.18429,28.980364,29.093657,19.538666,22277227.0,2017-08-07
29.123867,29.259819,28.904835,28.972811,19.457502,20436999.0,2017-08-08
28.851965,29.003021,28.746223,28.972811,19.457502,26091671.0,2017-08-09
28.904835,29.108761,28.836859,28.844412,19.371277,28208350.0,2017-08-10
28.927492,28.957705,28.753777,28.776436,19.325626,17581396.0,2017-08-11
28.882175,29.123867,28.836859,29.07855,19.528521,22724606.0,2017-08-14
29.07855,29.116314,28.70846,28.821753,19.356062,19622210.0,2017-08-15
28.821753,28.957705,28.670694,28.874622,19.391567,19824649.0,2017-08-16
28.821753,28.867069,28.383686,28.398792,19.072008,29120056.0,2017-08-17
28.323263,28.406343,28.096678,28.225077,18.955341,30475700.0,2017-08-18
28.31571,28.617825,28.255287,28.383686,19.061859,22917248.0,2017-08-21
28.466766,28.693354,28.36858,28.685801,19.264753,19512847.0,2017-08-22
28.587612,28.76133,28.587612,28.640484,19.23432,26393808.0,2017-08-23
28.670694,28.685801,28.429003,28.459215,19.112587,14486943.0,2017-08-24
28.564955,28.799093,28.519636,28.693354,19.269831,18784780.0,2017-08-25
28.700907,28.753777,28.512085,28.655588,19.244461,13410134.0,2017-08-28
28.512085,28.723564,28.512085,28.587612,19.198812,12698484.0,2017-08-29
28.564955,28.564955,28.406343,28.451662,19.107513,16462086.0,2017-08-30
28.504532,28.602718,28.285498,28.293051,19.000994,27457774.0,2017-08-31
28.391239,28.398792,28.26284,28.308157,19.011135,16906686.0,2017-09-01
28.247734,28.270393,27.89275,28.013596,18.813314,30195541.0,2017-09-05
28.043806,28.066465,27.590633,27.620846,18.549555,37562542.0,2017-09-06
27.643505,27.787008,26.873112,26.888218,18.057541,64373807.0,2017-09-07
26.888218,27.009064,26.510574,26.880665,18.052467,54351524.0,2017-09-08
26.948641,27.039274,26.827795,26.993958,18.12855,30516611.0,2017-09-11
27.160122,27.515106,27.05438,27.386707,18.392311,37449737.0,2017-09-12
27.44713,27.696375,27.401814,27.60574,18.53941,34069433.0,2017-09-13
27.643505,27.643505,27.356495,27.432024,18.422745,23678548.0,2017-09-14
27.5,28.028702,27.484894,28.021149,18.818388,63476400.0,2017-09-15
28.028702,28.323263,27.960726,28.26284,18.980707,42333973.0,2017-09-18
