Open,High,Low,Close,Adj Close,Volume,Date
46.560001,46.939999,46.119999,46.150002,46.150002,1916600.0,2017-07-10
46.16,46.474998,45.25,46.150002,46.150002,2091300.0,2017-07-11
46.32,46.549999,43.610001,44.32,44.32,4897300.0,2017-07-12
44.220001,45.310001,43.389999,44.919998,44.919998,3111600.0,2017-07-13
45.830002,47.5,45.669998,46.52,46.52,3193200.0,2017-07-14
46.599998,47.360001,46.580002,47.099998,47.099998,2638200.0,2017-07-17
46.919998,47.009998,46.040001,46.52,46.52,1337000.0,2017-07-18
46.549999,46.73,45.470001,45.630001,45.630001,1487600.0,2017-07-19
45.959999,45.98,44.43,44.560001,44.560001,1452600.0,2017-07-20
44.549999,44.73,44.169998,44.43,44.43,982300.0,2017-07-21
44.59,44.860001,44.200001,44.73,44.73,860500.0,2017-07-24
44.759998,45.790001,44.299999,45.560001,45.560001,914800.0,2017-07-25
45.759998,45.759998,45.07,45.439999,45.439999,1001100.0,2017-07-26
45.619999,46.009998,44.201,44.919998,44.919998,851700.0,2017-07-27
44.68,45.509998,44.349998,45.220001,45.220001,544400.0,2017-07-28
45.389999,45.43,44.360001,45.16,45.16,972100.0,2017-07-31
45.599998,45.830002,44.580002,45.470001,45.470001,899800.0,2017-08-01
45.759998,45.759998,44.580002,45.459999,45.459999,776400.0,2017-08-02
45.619999,45.950001,45.189999,45.419998,45.419998,451000.0,2017-08-03
45.52,45.860001,45.040001,45.240002,45.240002,885500.0,2017-08-04
45.509998,47.799999,45.509998,47.5,47.5,1934300.0,2017-08-07
47.330002,48.73,46.740002,47.93,47.93,3426700.0,2017-08-08
45.029999,45.25,42.990002,43.59,43.59,5372500.0,2017-08-09
43.529999,43.549999,40.060001,40.5,40.5,3977300.0,2017-08-10
40.48,42.25,40.423,40.970001,40.970001,1688800.0,2017-08-11
41.939999,42.0,41.32,41.580002,41.580002,1095400.0,2017-08-14
41.650002,42.119999,40.77,40.849998,40.849998,1721900.0,2017-08-15
41.040001,41.220001,40.299999,40.509998,40.509998,1408100.0,2017-08-16
40.23,40.415001,38.810001,38.990002,38.990002,1474100.0,2017-08-17
39.07,39.209999,38.240002,38.639999,38.639999,1061500.0,2017-08-18
38.689999,38.889999,38.169998,38.619999,38.619999,1938700.0,2017-08-21
38.630001,38.740002,38.130001,38.200001,38.200001,1083200.0,2017-08-22
37.84,38.459999,37.84,38.32,38.32,1054600.0,2017-08-23
38.73,38.847,38.0,38.48,38.48,1151100.0,2017-08-24
38.75,39.009998,37.880001,37.919998,37.919998,1067800.0,2017-08-25
38.02,38.360001,37.689999,38.209999,38.209999,563800.0,2017-08-28
37.82,39.599998,37.759998,39.439999,39.439999,1276700.0,2017-08-29
39.73,39.73,39.0,39.400002,39.400002,668800.0,2017-08-30
39.560001,39.919998,39.200001,39.619999,39.619999,710700.0,2017-08-31
39.82,39.950001,39.41,39.669998,39.669998,888700.0,2017-09-01
39.66,39.779999,38.599998,39.040001,39.040001,453800.0,2017-09-05
39.209999,39.290001,38.48,38.799999,38.799999,552800.0,2017-09-06
38.790001,39.220001,38.450001,38.84,38.84,542700.0,2017-09-07
38.720001,38.790001,37.68,37.799999,37.799999,828100.0,2017-09-08
38.240002,39.169998,38.0,39.110001,39.110001,780200.0,2017-09-11
39.41,40.945,38.799999,40.610001,40.610001,1627700.0,2017-09-12
40.209999,40.457001,38.130001,39.049999,39.049999,3942800.0,2017-09-13
38.75,40.09,38.52,40.0,40.0,1340000.0,2017-09-14
39.799999,40.639999,39.580002,40.34,40.34,1413400.0,2017-09-15
40.560001,40.980999,40.299999,40.77,40.77,910100.0,2017-09-18
40.959999,40.959999,39.830002,40.02,40.02,3011200.0,2017-09-19
39.790001,40.450001,39.73,40.279999,40.279999,607200.0,2017-09-20
40.09,40.34,39.630001,39.919998,39.919998,858100.0,2017-09-21
39.439999,40.169998,39.099998,39.099998,39.099998,728500.0,2017-09-22
38.77,39.169998,38.25,39.110001,39.110001,2538800.0,2017-09-25
39.599998,39.830002,38.759998,39.02,39.02,1186400.0,2017-09-26
39.330002,39.91,39.080002,39.18,39.18,797200.0,2017-09-27
39.16,40.040001,38.919998,39.619999,39.619999,1255700.0,2017-09-28
39.669998,40.889999,39.669998,40.209999,40.209999,2211800.0,2017-09-29
40.209999,40.77,39.900002,40.599998,40.599998,876800.0,2017-10-02
40.799999,41.09,40.43,40.950001,40.950001,1202200.0,2017-10-03
41.029999,42.060001,40.970001,41.91,41.91,1237000.0,2017-10-04
41.75,42.049999,41.040001,41.689999,41.689999,1082200.0,2017-10-05
41.419998,42.41,41.299999,42.119999,42.119999,1125000.0,2017-10-06
42.310001,42.98,42.080002,42.130001,42.130001,927200.0,2017-10-09
42.279999,42.470001,41.73,41.869999,41.869999,563600.0,2017-10-10
42.060001,42.189999,41.369999,41.41,41.41,810000.0,2017-10-11
41.400002,42.064999,41.23,41.709999,41.709999,775000.0,2017-10-12
41.880001,42.07,41.439999,41.549999,41.549999,827700.0,2017-10-13
41.5,41.709999,41.080002,41.139999,41.139999,687500.0,2017-10-16
41.119999,41.66,41.0,41.619999,41.619999,947500.0,2017-10-17
41.82,42.0,40.98,41.02,41.02,492000.0,2017-10-18
40.959999,41.23,40.509998,41.189999,41.189999,443900.0,2017-10-19
41.200001,41.509998,41.09,41.25,41.25,519200.0,2017-10-20
41.200001,41.490002,40.68,40.93,40.93,561000.0,2017-10-23
41.0,41.400002,40.77,41.099998,41.099998,457600.0,2017-10-24
40.98,41.209999,40.23,40.599998,40.599998,591100.0,2017-10-25
40.790001,41.610001,40.279999,41.43,41.43,674100.0,2017-10-26
41.439999,41.799999,40.740002,41.139999,41.139999,992500.0,2017-10-27
41.119999,41.41,40.75,40.880001,40.880001,827800.0,2017-10-30
41.0,41.375,40.459999,41.279999,41.279999,1354800.0,2017-10-31
41.459999,41.459999,40.099998,40.299999,40.299999,967300.0,2017-11-01
40.490002,40.619999,39.34,39.509998,39.509998,1257700.0,2017-11-02
39.650002,40.529999,39.16,40.48,40.48,1082400.0,2017-11-03
40.450001,42.450001,40.189999,40.82,40.82,1185300.0,2017-11-06
40.810001,41.16,39.5,39.970001,39.970001,1917400.0,2017-11-07
41.369999,41.490002,38.919998,41.040001,41.040001,3212800.0,2017-11-08
40.75,41.880001,39.790001,40.380001,40.380001,1520800.0,2017-11-09
40.009998,40.23,38.759998,39.540001,39.540001,1413300.0,2017-11-10
39.220001,39.610001,38.950001,39.119999,39.119999,873600.0,2017-11-13
38.790001,39.639999,38.790001,39.07,39.07,593900.0,2017-11-14
38.779999,39.970001,38.630001,39.869999,39.869999,1630800.0,2017-11-15
39.740002,41.110001,39.650002,40.869999,40.869999,969200.0,2017-11-16
41.049999,41.259998,40.834999,40.889999,40.889999,512100.0,2017-11-17
41.049999,41.610001,40.740002,40.939999,40.939999,942800.0,2017-11-20
41.0,41.422001,40.740002,41.360001,41.360001,1153500.0,2017-11-21
41.189999,41.75,40.630001,41.700001,41.700001,626900.0,2017-11-22
41.700001,42.150002,41.52,42.029999,42.029999,234700.0,2017-11-24
41.82,42.860001,41.549999,42.59,42.59,637300.0,2017-11-27
42.709999,42.709999,42.07,42.360001,42.360001,778000.0,2017-11-28
42.299999,42.439999,40.630001,40.869999,40.869999,854100.0,2017-11-29
41.25,41.580002,40.493,41.040001,41.040001,906300.0,2017-11-30
40.93,41.009998,39.779999,40.810001,40.810001,680700.0,2017-12-01
41.220001,41.509998,39.860001,39.990002,39.990002,662000.0,2017-12-04
39.91,40.419998,39.84,40.330002,40.330002,537300.0,2017-12-05
40.23,41.32,40.09,40.810001,40.810001,623000.0,2017-12-06
40.75,41.73,40.75,41.130001,41.130001,809700.0,2017-12-07
41.400002,41.720001,40.130001,40.18,40.18,651200.0,2017-12-08
40.27,41.220001,40.27,40.849998,40.849998,675100.0,2017-12-11
40.84,41.040001,40.34,40.52,40.52,432700.0,2017-12-12
40.639999,41.880001,40.540001,41.77,41.77,739900.0,2017-12-13
41.93,41.990002,40.700001,40.720001,40.720001,531800.0,2017-12-14
40.709999,41.700001,40.700001,41.220001,41.220001,702500.0,2017-12-15
41.740002,41.869999,41.130001,41.790001,41.790001,500900.0,2017-12-18
41.779999,43.43,41.5,43.209999,43.209999,788500.0,2017-12-19
43.299999,43.360001,42.369999,43.07,43.07,621600.0,2017-12-20
43.080002,43.09,42.169998,42.369999,42.369999,760100.0,2017-12-21
42.459999,42.720001,42.200001,42.34,42.34,428900.0,2017-12-22
42.209999,42.880001,41.831001,42.0,42.0,419500.0,2017-12-26
42.110001,42.272999,41.400002,41.59,41.59,390500.0,2017-12-27
41.84,41.900002,41.16,41.419998,41.419998,464700.0,2017-12-28
41.52,41.799,40.830002,40.919998,40.919998,791400.0,2017-12-29
41.310001,42.5,40.889999,42.48,42.48,698100.0,2018-01-02
42.470001,43.349998,42.360001,42.970001,42.970001,535900.0,2018-01-03
43.049999,43.310001,41.52,42.130001,42.130001,884700.0,2018-01-04
42.220001,42.75,42.064999,42.610001,42.610001,521200.0,2018-01-05
42.549999,43.276001,42.487999,42.759998,42.759998,724800.0,2018-01-08
42.779999,42.869999,41.990002,42.169998,42.169998,429200.0,2018-01-09
42.150002,42.509998,41.5,42.5,42.5,854000.0,2018-01-10
44.0,46.310001,44.0,44.529999,44.529999,2265500.0,2018-01-11
44.59,45.330002,44.299999,44.529999,44.529999,1215400.0,2018-01-12
44.599998,45.52,44.16,44.400002,44.400002,1030300.0,2018-01-16
44.889999,44.957001,44.279999,44.540001,44.540001,995100.0,2018-01-17
44.610001,44.73,43.849998,43.970001,43.970001,942900.0,2018-01-18
44.189999,44.189999,42.040001,42.580002,42.580002,2126400.0,2018-01-19
42.43,43.139999,42.200001,42.93,42.93,983200.0,2018-01-22
42.869999,43.779999,42.669998,43.720001,43.720001,1000400.0,2018-01-23
43.669998,44.279999,43.509998,43.720001,43.720001,698100.0,2018-01-24
44.07,44.27,43.349998,44.200001,44.200001,836700.0,2018-01-25
44.57,46.130001,44.57,46.040001,46.040001,1089800.0,2018-01-26
45.990002,46.310001,44.939999,45.189999,45.189999,853200.0,2018-01-29
44.84,45.080002,44.330002,44.77,44.77,686800.0,2018-01-30
45.25,45.34,44.25,44.459999,44.459999,793900.0,2018-01-31
44.110001,45.709999,44.110001,44.700001,44.700001,867400.0,2018-02-01
