595.640015,597.580017,594.26001,595.049988,572.561829,31700.0,2017-07-10,Y
594.5,598.400024,592.210022,596.5,573.957031,53400.0,2017-07-11,Y
599.27002,603.450012,595.929993,599.98999,577.315125,43200.0,2017-07-12,Y
599.51001,604.51001,597.76001,600.619995,577.921326,21800.0,2017-07-13,Y
600.5,603.669983,598.039978,599.72998,577.065002,26100.0,2017-07-14,Y
600.559998,607.25,599.530029,607.25,584.300781,22400.0,2017-07-17,Y
607.390015,610.0,604.960022,606.98999,584.050598,35300.0,2017-07-18,Y
608.97998,610.849976,605.26001,608.0,585.022461,35400.0,2017-07-19,Y
610.0,613.619995,608.799988,611.969971,588.842407,30500.0,2017-07-20,Y
612.400024,616.650024,608.330017,614.539978,591.315247,33800.0,2017-07-21,Y
616.0,618.780029,612.570007,615.549988,592.287109,29800.0,2017-07-24,Y
619.099976,630.47998,616.789978,626.97998,603.285156,86900.0,2017-07-25,Y
628.299988,628.299988,614.0,614.650024,591.421143,49900.0,2017-07-26,Y
613.650024,614.299988,602.929993,605.97998,583.078735,65700.0,2017-07-27,Y
602.309998,615.780029,602.309998,614.0,590.795715,24800.0,2017-07-28,Y
613.01001,618.77002,608.659973,613.340027,590.160645,63200.0,2017-07-31,Y
614.840027,623.309998,614.840027,623.130005,599.580688,63200.0,2017-08-01,Y
621.469971,621.559998,617.700012,620.830017,597.367554,44700.0,2017-08-02,Y
619.640015,619.640015,613.570007,617.27002,593.942139,39900.0,2017-08-03,Y
619.02002,619.02002,606.409973,607.150024,584.20459,31300.0,2017-08-04,Y
607.349976,607.830017,597.22998,600.409973,577.719238,33400.0,2017-08-07,Y
600.5,604.5,596.409973,597.690002,575.102112,28000.0,2017-08-08,Y
595.200012,597.890015,588.119995,597.859985,575.265686,48800.0,2017-08-09,Y
594.200012,600.049988,591.150024,593.150024,570.733704,50100.0,2017-08-10,Y
591.119995,595.830017,590.849976,593.609985,571.17627,35000.0,2017-08-11,Y
596.150024,600.039978,591.849976,592.440002,570.050476,24300.0,2017-08-14,Y
592.530029,593.940002,585.909973,585.98999,563.844238,24800.0,2017-08-15,Y
587.22998,592.299988,587.0,590.429993,568.116394,45100.0,2017-08-16,Y
588.640015,589.150024,579.299988,579.419983,557.522522,51200.0,2017-08-17,Y
579.200012,582.51001,575.0,578.97998,557.099121,65400.0,2017-08-18,Y
577.809998,577.809998,574.51001,574.820007,553.096375,21100.0,2017-08-21,Y
575.200012,582.059998,575.200012,578.72998,556.858582,39500.0,2017-08-22,Y
575.599976,581.950012,574.659973,575.049988,553.317688,49400.0,2017-08-23,Y
575.309998,577.830017,570.200012,571.330017,549.738281,55800.0,2017-08-24,Y
572.75,574.840027,570.01001,570.22998,548.67981,47700.0,2017-08-25,Y
570.219971,570.219971,562.450012,563.48999,542.19458,66900.0,2017-08-28,Y
562.0,563.640015,557.599976,559.890015,538.730652,56200.0,2017-08-29,Y
558.599976,561.26001,557.469971,560.119995,538.951965,46600.0,2017-08-30,Y
561.5,566.47998,561.5,562.77002,541.501831,58400.0,2017-08-31,Y
565.599976,569.0,561.340027,563.179993,541.89624,34300.0,2017-09-01,Y
562.289978,562.289978,542.169983,543.609985,523.065857,69100.0,2017-09-05,Y
545.030029,548.190002,542.650024,544.059998,523.49884,82700.0,2017-09-06,Y
543.400024,543.400024,521.070007,523.190002,503.417572,102200.0,2017-09-07,Y
523.77002,547.960022,523.429993,540.72998,520.294678,186900.0,2017-09-08,Y
556.830017,564.450012,551.080017,561.72998,540.501099,116400.0,2017-09-11,Y
564.51001,567.150024,560.109985,566.780029,545.360229,60100.0,2017-09-12,Y
564.700012,571.799988,563.25,569.609985,548.083313,55100.0,2017-09-13,Y
568.619995,569.549988,565.0,567.109985,545.677734,54200.0,2017-09-14,Y
567.030029,569.859985,564.27002,567.109985,545.677734,91400.0,2017-09-15,Y
567.429993,571.0,566.320007,568.320007,546.842041,33300.0,2017-09-18,Y
567.880005,570.530029,563.73999,564.51001,543.176025,47100.0,2017-09-19,Y
566.210022,570.23999,561.309998,565.47998,544.109375,28300.0,2017-09-20,Y
565.400024,567.909973,562.469971,564.23999,542.916199,55800.0,2017-09-21,Y
